b'1.0',b'531.0',b'18.329553314051424',b'-65.66602225024235',b'3767.2521696333156',b''
b'1.0',b'534.0',b'18.329508720589924',b'-65.66606411823169',b'3789.181887180111',b''
b'1.0',b'537.0',b'18.329463338091482',b'-65.66610539846577',b'3811.1193954630844',b''
b'1.0',b'540.0',b'18.329417153300906',b'-65.66614605048511',b'3833.064694482236',b''
b'1.0',b'543.0',b'18.329370153559452',b'-65.66618603181908',b'3855.017784237566',b''
b'1.0',b'546.0',b'18.329322326938133',b'-65.6662252979352',b'3876.9786647290744',b''
b'1.0',b'549.0',b'18.329273662384832',b'-65.66626380219796',b'3898.9473359567605',b''
b'1.0',b'552.0',b'18.32922414988561',b'-65.66630149583969',b'3920.9237979206255',b''
b'1.0',b'555.0',b'18.329173780640534',b'-65.66633832794629',b'3942.9080506206683',b''
b'1.0',b'558.0',b'18.32912254725386',b'-65.66637424546047',b'3964.9000940568894',b''
b'1.0',b'561.0',b'18.32907044393831',b'-65.66640919320619',b'3986.899928229289',b''
b'1.0',b'564.0',b'18.329017466732562',b'-65.66644311393732',b'4008.9075531378667',b''
b'1.0',b'567.0',b'18.32896361373062',b'-65.66647594841452',b'4030.9229687826223',b''
b'1.0',b'570.0',b'18.32890888532123',b'-65.66650763551392',b'4052.9461751635567',b''
b'1.0',b'573.0',b'18.328853284434615',b'-65.66653811237147',b'4074.977172280669',b''
b'1.0',b'576.0',b'18.32879681679335',b'-65.6665673145664',b'4097.01596013396',b''
b'1.0',b'579.0',b'18.328739491163038',b'-65.66659517634729',b'4119.062538723429',b''
b'1.0',b'582.0',b'18.32868131959793',b'-65.6666216309034',b'4141.116908049076',b''
b'1.0',b'585.0',b'18.328622317675546',b'-65.66664661068353',b'4163.179068110901',b''
b'1.0',b'588.0',b'18.32856250471369',b'-65.66667004776303',b'4185.249018908905',b''
b'1.0',b'591.0',b'18.32850190396251',b'-65.66669187425947',b'4207.326760443087',b''
b'1.0',b'594.0',b'18.328440542763712',b'-65.66671202279453',b'4229.412292713447',b''
b'1.0',b'597.0',b'18.328378452174398',b'-65.66673042576677',b'4251.520898740511',b''
b'1.0',b'600.0',b'18.328315668031674',b'-65.66674701814549',b'4273.638814078755',b''
b'1.0',b'603.0',b'18.32825223050212',b'-65.6667617370808',b'4295.765315538229',b''
b'1.0',b'606.0',b'18.328188184006343',b'-65.66677452244423',b'4317.9004031189315',b''
b'1.0',b'609.0',b'18.328123577098253',b'-65.66678531743501',b'4340.044076820864',b''
b'1.0',b'612.0',b'18.328058462270626',b'-65.6667940691832',b'4362.196336644025',b''
b'1.0',b'615.0',b'18.32799289568516',b'-65.66680072933441',b'4384.357182588416',b''
b'1.0',b'618.0',b'18.327926936827776',b'-65.66680525460156',b'4406.526614654037',b''
b'1.0',b'621.0',b'18.32786064809274',b'-65.66680760726733',b'4428.704632840887',b''
